Fecha,TempAvg,TempMax,TempMin,HumidAvg,HumidMax,WindAvg,WindMax,Radiation,Rain,ET
11/06/2009,24.03,35.58,11.47,44.12,86.1,1.09,5.78,30.86,0,6.5
12/06/2009,26.51,39.09,13.47,40.08,74.6,0.86,4.78,30.37,0,6.48
13/06/2009,28.17,40.76,16.66,35.79,73.9,0.97,8.04,24.6,0,6.15
14/06/2009,28.18,37.18,19.57,39.59,71.4,1.02,9.55,21.34,0,5.48
15/06/2009,26.32,35.05,18.58,49.98,85.3,1.18,7.6,28.12,0,6.36
16/06/2009,24.42,32.11,0,61.3,94.9,1.03,9.55,9.4,0.8,3.66
17/06/2009,26.2,36.18,16.12,54.41,95.9,0.92,5.76,28.75,0,6.17
18/06/2009,28.58,38.99,17.38,42.2,84.6,1.22,6.64,23.98,0,6.26
19/06/2009,29.48,39.23,18.85,38.46,81.7,1.17,5.87,28.65,0,6.87
20/06/2009,28.1,37.45,19.11,39.78,77.7,1.23,5.68,28.94,0,6.84
21/06/2009,24.56,34.79,14.33,24.76,58.01,0.95,3.89,31.51,0,6.34
22/06/2009,25.15,36.01,13.33,31.97,65.31,1.1,4.84,26.06,0,6.05
23/06/2009,26.36,36.85,14.8,32.23,73.8,2.11,8.23,30.28,0,8.05
24/06/2009,25.67,33.67,17.52,32.34,60.54,2.77,8.06,30.88,0,8.44
25/06/2009,23.62,30.56,17.19,40.03,66.9,3.26,8.84,30.37,0,7.94
26/06/2009,21.84,29.75,13.93,35.93,67.06,2.15,8.83,30.2,0,7
27/06/2009,22.86,33.4,10.27,34.21,72,1.26,5.67,30.2,0,6.4
28/06/2009,23.64,31.09,14.53,42.36,77.4,1.63,6.95,24.83,0,5.89
29/06/2009,25.41,34.78,13.74,43.73,83.2,1,4.94,29.08,0,6.13
30/06/2009,27.97,36.58,18.25,41.02,70.7,1.28,5.75,29.91,0,6.87
01/07/2009,29.06,37.3,20.72,35.93,63.73,1.71,7.2,29.38,0,7.54
02/07/2009,28.57,37.12,20.04,32.85,60.32,2.08,7.97,29.81,0,8.11
03/07/2009,27.86,36.51,16.66,32.8,71.5,2.13,7.59,30.19,0,7.92
04/07/2009,26.99,34.47,19.31,34.28,67.21,2.84,9.53,30.37,0,8.56
05/07/2009,26.17,34.47,15.73,30.72,58.47,2.63,8.46,28.22,0,7.98
06/07/2009,25.52,33.07,17.71,35.65,68.03,2.7,7.66,29.37,0,8.04
07/07/2009,24.74,33.66,14.19,30.23,54.46,1.23,5.66,29.5,0,6.38
08/07/2009,25.67,34.91,16.45,36.39,65.03,1.27,5.49,29.56,0,6.62
09/07/2009,27.24,35.65,17.92,39.3,80.3,1.4,6.02,29.22,0,6.81
10/07/2009,27.37,36.98,17.31,34.07,69.31,1.35,6.31,29.21,0,6.9
11/07/2009,27.28,37.7,15.39,29.34,65.57,1.43,6.46,29.44,0,7.09
12/07/2009,26.63,38.29,13.27,31.66,68.99,1.23,6.87,30.17,0,6.9
13/07/2009,27.67,38.83,13.8,30.35,62.18,1.78,7.48,29.24,0,7.69
14/07/2009,25.68,33,17.57,25.55,49.07,2.66,7.55,29.78,0,8.18
15/07/2009,24.82,34.93,14.93,35.15,66.63,1.23,5.19,30.06,0,6.55
16/07/2009,26.87,37.38,13.99,30.31,66.63,1.78,7.03,29.46,0,7.5
17/07/2009,23.16,30.3,16.26,31.72,69.31,2.22,8.22,29.76,0,7.1
18/07/2009,21.8,31.87,11.67,31.08,62.06,0.79,3.93,30.05,0,5.52
19/07/2009,24.73,35.85,12.66,30.72,52.73,0.92,4.41,28.63,0,5.91
20/07/2009,26.65,35.99,17.25,37.26,62.98,0.73,2.96,20.18,0,4.73
21/07/2009,30.68,40.35,19.18,31.26,67.08,2.51,NA,25.45,0,8.46
22/07/2009,28.3,36.78,17.91,25.34,62,2.52,9.81,28.42,0,8.29
23/07/2009,24.36,31.34,16.98,48.71,74.7,2.42,8.19,27.47,0,6.81
24/07/2009,23.71,33.27,12.66,43.01,86,1.62,8.29,29.11,0,6.6
25/07/2009,25.57,37.62,12.01,38.03,80.8,0.92,5.16,29.03,0,6.09
26/07/2009,28.89,40.73,17.91,41.41,89,1.32,6.36,28.52,0,7.13
27/07/2009,27.88,36.92,17.25,22.23,49.35,1.89,7.78,28.69,0,7.55
28/07/2009,26.84,38.49,12.93,30.23,70.4,1.18,6.62,28.69,0,6.54
29/07/2009,26.09,36.45,15.54,24.49,58.42,2.1,8.63,28.68,0,7.78
30/07/2009,25.82,37.18,12.8,28.75,71.2,1.28,6.55,28.57,0,6.52
31/07/2009,27.11,37.04,14.26,27.66,65.85,1.68,6.36,28.82,0,7.1
01/08/2009,24.68,33.01,15.39,37.47,72,3.07,NA,27.37,0,7.65
02/08/2009,22.75,32.2,12.46,39.35,76.7,1.15,6.47,26.37,0,5.55
03/08/2009,24.95,34.91,13.46,32.72,66.91,0.88,5.05,27.74,0,5.58
04/08/2009,26.85,38.36,15.93,43.07,85.5,0.76,4.9,25.91,0,5.53
05/08/2009,27.84,38.76,15.86,37.63,79.9,1.23,5.84,26.61,0,6.37
06/08/2009,28.07,36.38,19.04,31.05,58.58,1.92,7.43,26.28,0,7.13
07/08/2009,26.5,35.91,16.31,33.17,65.35,1.31,6.07,27.02,0,6.23
08/08/2009,26.52,35.45,15.46,38.1,76,1.35,6.68,24.83,0,5.93
09/08/2009,24.97,33.71,15.91,46.1,78.6,1.13,6.58,25.96,0,5.62
10/08/2009,23.53,33.59,16.65,58.43,92.6,1.22,7.87,22.85,7.6,5.27
11/08/2009,24.63,34.38,15.72,62.09,96.6,0.84,6.37,26.2,0.6,5.29
12/08/2009,26.7,35.77,16.78,48.37,91.8,0.69,3.42,26.46,0,5.27
13/08/2009,27.65,37.03,21.36,40.6,67.11,1.4,7.9,25.35,0,6.34
14/08/2009,26.97,36.1,18.9,48.08,85.9,0.9,6.02,24.77,0,5.38
15/08/2009,27.71,37.16,18.17,35.35,70.3,0.94,7.59,26.35,0,5.67
16/08/2009,28.29,38.41,17.38,31.51,61.26,0.94,4.89,26.59,0,5.73
17/08/2009,29.23,39.88,19.3,35.02,71.1,1.03,7.46,24.38,0,5.82
18/08/2009,30.44,38.87,20.56,25.22,53.67,1.16,5.66,24.33,0,5.88
19/08/2009,28.59,38.81,18.44,33.57,59.33,0.77,4.61,26.14,0,5.43
20/08/2009,27.62,37.56,17.72,33.13,71.6,0.93,4.82,25.81,0,5.54
21/08/2009,26.55,37.82,14.86,35.16,68.63,0.87,4.74,26.04,0,5.4
22/08/2009,27.3,38.63,15.72,39.08,74,0.73,4.97,25.35,0,5.17
23/08/2009,28.44,38.94,17.18,33.09,69.5,0.94,5.47,25.48,0,5.53
24/08/2009,26.46,34.71,17.05,28.68,60.19,1.68,7.95,21.83,0,5.86
25/08/2009,24.77,31.73,19.24,39.11,60.83,2.04,5.95,24.8,0,6.33
26/08/2009,23.95,33.71,13.05,42.03,71.3,0.96,5.02,25.26,0,5.01
27/08/2009,24.79,36.96,13.2,40.72,69.46,0.72,4.68,25.12,0,4.87
28/08/2009,25.67,38.01,14.06,40.7,69.34,0.71,4.24,24.96,0,4.88
29/08/2009,26.73,36.96,17.84,45.56,77.5,0.87,4.41,24.38,0,5.12
30/08/2009,27.03,37.36,18.44,40.05,67.95,0.89,6.04,24.12,0,5.14
31/08/2009,28.51,38.28,20.23,42.58,77.3,1.05,4.96,23.3,0,5.4
01/09/2009,27.13,35.31,19.04,47.44,80.7,1.48,7.15,22.72,0,5.48
02/09/2009,25.05,33.25,17.52,41.11,81.2,1.85,7.25,22.49,0,5.69
03/09/2009,23.34,33.45,12.4,36.7,65.13,1.06,6.62,24.04,0,4.86
04/09/2009,25.17,34.97,13.25,41.1,77.3,0.98,5.07,23.9,0,4.85
05/09/2009,24.67,34.04,16.04,49.2,74.8,1.24,5.52,22.43,0,5
06/09/2009,26.81,34.3,19.04,51.73,84,0.94,5.64,22.64,0,4.7
07/09/2009,26.69,35.31,19.04,51.7,83.7,1.2,8.06,21.45,0,4.94
08/09/2009,26.23,34.04,18.91,45.83,74.8,1.11,4.88,21.94,0,4.78
09/09/2009,25.76,33.84,17.84,38.59,67.41,0.87,3.78,21.3,0,4.35
10/09/2009,25.37,34.38,15.77,36.94,71.2,0.88,3.95,22.08,0,4.41
11/09/2009,24.46,32.13,16.31,32.77,58.72,1.07,6.53,19.26,0,4.26
12/09/2009,23.67,32,16.64,44.22,73.2,1.39,8.27,20.01,0,4.65
13/09/2009,21.94,30.53,16.11,49.6,74.3,0.96,5.46,16.19,0,3.64
14/09/2009,20.74,26.89,14.39,44.96,72.3,0.95,6.6,21.29,0,3.79
15/09/2009,18.06,24.71,10.74,40.63,68.77,1.03,5.29,21.78,0,3.68
16/09/2009,15.47,24.97,6.8,55.41,88.7,0.83,5.91,19.58,0.8,3.21
17/09/2009,12.06,15.58,8.79,86.7,97.6,0.84,4.1,5.83,8.2,1.24
18/09/2009,13.47,18.15,7.92,85.6,99.1,1.4,5.4,10.34,1,1.96
19/09/2009,16.61,23.71,11.52,72.3,97,1.49,6.27,16.78,0,3.19
20/09/2009,17.36,26.43,10.2,63.57,96.6,0.56,4.05,17.29,0,2.79
21/09/2009,16.92,25.91,7.74,60.83,99.6,0.78,5.03,19.61,0,3.11
22/09/2009,19.08,28.21,8.79,55.46,94.6,0.88,3.82,20.82,0,3.47
23/09/2009,20.77,27.76,13.11,54.48,85.7,1,5.79,15.61,0,3.15
24/09/2009,19.49,29.07,10.79,60.28,97,0.59,3.95,19.92,0,3.14
25/09/2009,19.01,30.8,9.93,53.54,92.1,0.55,3.5,20.09,0,3.13
26/09/2009,20.47,29.68,11.46,46.1,76.4,1.03,5.64,18.31,0,3.56
27/09/2009,20.18,28.16,12.72,58.91,93.4,0.81,6.72,16.78,0,3.03
28/09/2009,19.15,26.98,10.06,56.45,93.4,0.86,4.61,14.35,0,2.75
29/09/2009,18.02,22.73,14.39,66.03,89.1,0.54,4.2,6.34,0,1.59
30/09/2009,18.77,25.77,14.45,74.7,93,0.79,3.96,12.96,0.6,2.43
01/10/2009,18.53,26.82,13.05,73.2,94.2,0.97,4.57,14.34,0.2,2.71
02/10/2009,19.27,28.68,11.66,59.57,95.9,0.96,5.72,18.14,0,3.21
03/10/2009,17.56,28.41,8.53,55.11,86,0.69,4.62,18.77,0,2.88
04/10/2009,18.33,30.07,7.94,51.37,82.4,0.72,4.47,17.46,0,2.91
05/10/2009,20.39,30.69,9.13,47.07,82.2,0.66,4.5,14.82,0,2.68
06/10/2009,21.38,31.62,13.59,49.05,80,0.9,6.18,15.79,0,3.14
07/10/2009,20.12,25.92,15.57,62.99,95.3,1.3,7.25,7.75,2,2.25
08/10/2009,17.56,24.84,11.93,79.4,98.8,1.03,5.58,16.18,0.2,2.6
09/10/2009,16.84,26.02,9.73,74,99.3,0.56,4.16,17.06,0.2,2.37
10/10/2009,17.89,27.28,9.93,63.16,94.7,0.55,3.66,15.66,0,2.32
11/10/2009,18.89,29.02,10,60.52,94.2,0.6,4.47,16.98,0,2.53
12/10/2009,18.63,29.88,7.4,52.98,97.8,0.81,5.35,17.47,0,2.79
13/10/2009,17.92,27.69,8.01,46.56,83.5,0.85,5.32,15.65,0,2.58
14/10/2009,17.31,28.02,8.79,59.54,95,0.61,3.66,17.01,0,2.39
15/10/2009,15.93,26.23,7.94,39.29,81.2,0.75,3.44,17.14,0,2.43
16/10/2009,11.12,21.32,-0.19,39.71,77.1,0.65,4.47,17.19,0,1.98
17/10/2009,12.41,24.77,3.26,49.35,93.1,0.56,3.37,17,0,2.02
18/10/2009,11.57,25.37,0.67,38.44,72.1,0.61,4.04,17.03,0,2.07
19/10/2009,12.88,24.05,2.47,57.58,86.9,0.7,5.03,14.17,0,1.99
20/10/2009,14.22,18.44,10.05,74.7,96.7,1.24,7.49,3.39,7.2,1.3
21/10/2009,11.8,14.97,8.32,82.2,96,2.3,6.75,7.38,1,1.52
22/10/2009,14.06,18.88,8.79,70.6,94.9,3.27,NA,11.78,10.2,2.66
23/10/2009,13.27,20.74,5.99,74.5,97.8,1.83,5.85,14.69,0,2.29
24/10/2009,14.01,22.32,7.2,84.1,99.8,0.79,4.66,11.19,0,1.6
25/10/2009,15.23,24.45,9.4,82.9,99.2,0.42,2.34,12.32,0,1.55
26/10/2009,16.34,26.55,8.79,78.8,99.8,0.47,3.62,14.22,0.2,1.75
27/10/2009,16.39,26.43,9.87,76.3,97.3,0.52,2.93,13.69,0,1.76
28/10/2009,15.1,25.45,8.32,81.3,99,0.58,4.12,12.82,0,1.66
29/10/2009,16.41,27.28,9.2,72.1,97,0.48,2.89,13.02,0.2,1.67
30/10/2009,16.69,26.82,8.33,68.24,96.9,0.65,4.93,13.36,0,1.81
31/10/2009,16.03,25.7,8.66,71.7,96,0.59,3.77,12.13,0,1.63
01/11/2009,17.91,26.57,9.66,69.34,93.6,1.49,6.24,12.32,0,2.39
02/11/2009,15.34,19.61,7.93,51.14,85.7,2.12,7.53,12.63,0,2.34
03/11/2009,12.08,20.87,3,64.02,93.1,1.53,6.48,12.59,0,2.07
04/11/2009,12.59,19.15,6.66,64.92,86.6,2.66,8.58,10.1,0,2.6
05/11/2009,9.69,16.04,2.54,63.67,94.4,2.44,9.97,9.77,0,2.12
06/11/2009,13.1,18.43,8.2,69.82,82.4,3.04,8.24,10.13,0,2.19
07/11/2009,13.49,17.77,8.26,62.59,93.5,3.68,9.95,8.48,0,2.66
08/11/2009,10.84,16.37,4.99,53.2,77.1,2.98,NA,10.93,0,2.52
09/11/2009,10.5,17.02,3.06,51.3,81.8,1.97,8.04,13.89,0,2.09
10/11/2009,8.8,17.97,-0.54,68.71,95.3,1.39,6,8.85,0,1.51
11/11/2009,11.32,19.74,5.27,72.2,96.9,1.4,5.87,11.69,0,1.64
12/11/2009,9.65,20.27,2.34,76.2,98.5,0.57,3.84,11.34,0,1.11
13/11/2009,11.1,20.99,2.73,63.49,95.8,0.62,3.39,10.16,0,1.19
14/11/2009,12.72,17.97,4.13,69.25,97.7,1.19,5.49,6.08,0.6,1.42
15/11/2009,14.12,23,6.06,70.5,98.5,1.33,8.03,9.82,0,1.85
16/11/2009,13.18,24.06,3.53,64.17,99.1,0.99,7.06,7.79,0,1.65
17/11/2009,12.97,20.69,6.33,57.21,88.1,0.59,3.92,6.58,0,1.14
18/11/2009,11.68,20.09,6.13,70.5,88,0.44,2.24,6.75,0,0.91
19/11/2009,11.84,22.2,4.79,68.8,92.3,0.51,2.77,9.87,0,1.03
20/11/2009,9.83,20.08,2.94,71.3,93.7,0.5,2.22,9.72,0,0.94
21/11/2009,11.18,19.16,3,72.6,95.5,0.62,4,6.7,0,0.97
22/11/2009,11.48,16.75,4.47,73.1,95.2,1.6,6.32,10.1,0,1.38
23/11/2009,6.72,16.61,-0.47,76,99.4,0.57,4.21,10.55,0,0.82
24/11/2009,5.74,18.21,-1.93,74.8,100,0.5,2.77,10.6,0.2,0.83
25/11/2009,6.24,13.65,-1.41,74.4,95.2,0.5,2.38,4.18,0,0.71
26/11/2009,11.01,16.23,7.6,88.4,97.8,0.39,3.54,4.29,7.2,0.65
27/11/2009,9.28,12.64,5,83.8,99.5,1.71,5.21,6.95,0.2,0.92
28/11/2009,7.19,13.77,1.8,88.2,100,0.76,4.81,7.35,0.2,0.73
29/11/2009,7.94,11.47,2.13,84.9,97.2,2.32,NA,1.44,11.4,0.83
30/11/2009,5.48,10.58,1.33,79.6,98.8,2.88,8.16,9.38,0,1.12
01/12/2009,6.9,10.32,2.13,79.4,94.6,2.42,6.36,6.78,0,0.97
02/12/2009,10.68,14.05,8.39,92.3,98.4,1.39,5.74,2.72,7.6,0.65
03/12/2009,9.36,12.9,3.86,76.2,95.5,2.7,8.3,9.5,0.4,1.3
04/12/2009,7.52,13.69,2.8,82.1,100,1.41,4.55,9.67,0,0.85
05/12/2009,4.16,10.03,-0.4,92.3,100,0.68,2.73,8.1,0.2,0.51
06/12/2009,9.22,14.44,5.06,83.3,94.1,0.98,5.59,7.04,0,0.8
07/12/2009,10.65,14.18,8.19,89.3,98,0.86,4.28,3.79,1.2,0.63
08/12/2009,9.62,14.52,3.46,93.1,100,0.6,3.7,4.69,0.2,0.6
09/12/2009,5.59,9.51,1.53,96.6,100,0.36,2.46,2.88,0.2,0.46
10/12/2009,4.39,11.17,1.66,97.5,100,0.53,2.61,5.29,0.4,0.48
11/12/2009,4.1,8.9,-1.01,97.7,NA,0.78,3.62,6.97,0.2,0
12/12/2009,3.51,5.26,1.85,NA,NA,0.64,2.38,2.78,0.4,0.35
13/12/2009,2.94,7.66,-0.48,81,NA,0.71,4.38,4.08,0,NA
14/12/2009,0.2,4.55,-6.35,86.8,100,0.84,4.22,3.25,4,0.52
15/12/2009,-2.97,6.13,-9.83,83.2,99.3,0.92,4.3,9.37,2.2,0.56
16/12/2009,-1.64,1.26,-6.56,93.8,100,0.53,2.84,2.71,1.6,0.34
17/12/2009,6.57,12.85,0.93,88.9,100,2.39,NA,5.47,3.2,0.92
18/12/2009,3.52,5.93,0.52,84.5,93.2,0.53,2.91,2.19,0,0.51
19/12/2009,0.16,6.31,-5.28,69.12,93.6,0.68,4.23,9.28,0,0.51
20/12/2009,-2.38,5.16,-8.55,78.7,95.8,0.37,2.26,9.31,0,0.33
21/12/2009,1.46,4.06,-1.07,98.4,100,0.64,4.71,1.71,18.4,0.41
22/12/2009,8.19,12.92,2.79,90.1,100,2.09,8.33,3.1,5.8,0.78
23/12/2009,10.41,14.92,4.92,86.5,98,3.07,NA,4.29,14.4,1.01
24/12/2009,12.33,16.37,7.72,81.9,97.5,3.84,NA,5.54,18,1.35
25/12/2009,7.05,9.64,2.46,86.6,100,1.04,6.3,5.6,16.6,0.63
26/12/2009,7.21,10.52,1.46,94.3,100,0.93,6,2.35,10.2,0.59
27/12/2009,3.66,8.18,-0.67,94,100,0.52,4.02,5.71,0.2,0.42
28/12/2009,8.49,15.2,2.4,96.7,100,0.71,4.11,1.1,7.6,0.55
29/12/2009,12.42,14.99,9.26,95.3,99.2,0.99,6.76,1.28,18.2,0.65
30/12/2009,11.09,14.59,8.53,82.8,96.9,2.59,9.17,4.47,6.8,1.18
31/12/2009,8.15,11.73,4.2,83.5,99.1,4.09,NA,3.89,4,1.26
01/01/2010,6.64,9.73,3.86,82.9,96.7,3.91,NA,4.22,0,0.92
02/01/2010,6.12,9.51,2.54,90.3,100,1,4.45,4.71,0,0.56
03/01/2010,5.49,9.06,0.6,95.4,100,0.42,2.65,3.6,3,0.46
04/01/2010,9.05,11.99,7.39,93.5,100,0.69,3.44,1.76,12.2,0.55
05/01/2010,8.85,10.79,7,90.9,99.5,1.4,5.45,2.4,2.2,0.61
06/01/2010,6.14,8.12,4.67,86.5,95.5,1.98,6.01,4.85,0,0.75
07/01/2010,2.76,4.94,0.79,95.7,100,1.13,4.83,1.28,18.4,0.57
08/01/2010,1.8,4.85,-0.13,65.28,81.1,2.58,7.51,8.78,0,1.09
09/01/2010,0.51,3.45,-2.81,70.4,88.2,2.99,8.03,8.72,0,0.93
10/01/2010,-2.19,1.26,-5.47,92,100,0.38,2.75,4.28,0,0.38
11/01/2010,-0.46,5.53,-4.29,93.2,100,0.3,3.16,4.19,3.8,0.43
12/01/2010,2.64,6.47,0.33,99.4,100,0.86,6.91,1.48,11,0.38
13/01/2010,7.45,11.07,3.79,91.4,97.7,1.36,8.5,2.23,3.6,0.59
14/01/2010,9.66,11.94,2.66,71.7,93,5.81,NA,7.65,0,1.76
15/01/2010,7.06,10.18,0,83.9,97.8,0.62,2.91,6.46,0.2,0.87
16/01/2010,7.81,12.12,3.66,89.1,99.5,0.41,1.94,4.35,0,0.59
17/01/2010,9.54,15.06,5.93,93.7,100,0.73,4.84,4.78,0.4,0.71
18/01/2010,8.66,15.37,3.98,90.7,100,0.76,4.74,7.03,0.2,0.78
19/01/2010,9.84,12.59,7.46,93.5,98.9,1.07,5.98,1.88,0.4,0.58
20/01/2010,8.58,12.45,4.33,88.3,97.6,2.88,7.59,6.25,0,0.98
21/01/2010,4.2,10.79,0.2,94.5,100,0.47,2.22,6.2,0.2,0.59
22/01/2010,4.26,9.32,0.06,95.8,100,0.56,3.26,5.32,0.2,0.55
23/01/2010,8.08,13.32,4.13,81.6,99.8,1.27,6.8,8.23,0,1.01
24/01/2010,7.73,13.13,3.27,80.5,98.1,0.52,3.87,8.25,0,0.79
25/01/2010,6.8,11.24,1.46,67.14,97.5,0.97,5.25,11.05,1.6,0.98
26/01/2010,4.21,11.57,-1,83,100,0.82,4.54,8.92,4.4,0.85
27/01/2010,0.6,4.6,-2.87,85.7,100,0.89,6.23,6.42,0.2,0.67
28/01/2010,1.33,10.5,-5.14,81.1,100,0.68,4.28,12.01,0,0.87
29/01/2010,4.68,12.18,-3.41,75.3,100,2.52,7.79,12.2,0.2,1.53
30/01/2010,6.42,12.24,0.67,71.4,94.7,2.2,8.26,12.28,0,1.54
31/01/2010,5.26,12.1,-2.2,77.1,100,2.39,7.96,12.06,0,1.5
01/02/2010,4.76,13.16,-2.67,65.58,100,0.84,5.33,12.93,0,1.18
02/02/2010,1.97,11.56,-4.94,75.8,97,0.51,2.81,12.9,0,0.88
03/02/2010,4.09,13.62,-4.67,75.4,98.9,0.52,2.99,12.52,0,0.96
04/02/2010,8.49,11.48,5.99,88.8,98.7,0.88,5.57,3.84,4.4,0.72
05/02/2010,9.4,12.78,3.87,79.7,97.3,4.04,NA,10.33,0.4,1.65
06/02/2010,8.16,15.16,2.4,81.8,99.5,2.18,6.73,13.27,0,1.64
07/02/2010,6.31,12.78,0.4,87,100,0.49,2.87,7.65,0,0.84
08/02/2010,8.21,12.19,6.06,93.1,99.6,1.64,7.75,3.68,4.6,0.79
09/02/2010,7.65,12.65,1.86,75.9,96.7,2.47,8.16,11.43,0,1.62
10/02/2010,3.35,8.27,-2.81,75.3,98.4,1.28,5.48,8.7,0,1.06
11/02/2010,1.73,7.12,-3.87,63.27,90.2,1.05,4.68,10.26,0,1.12
12/02/2010,0.51,7.32,-6.07,68.55,94.4,0.76,3.61,11.55,0,1.02
13/02/2010,1.49,8.25,-3.08,66.71,85.4,0.85,4.53,10.22,0,1.08
14/02/2010,0.3,7.24,-6.28,69.39,95.3,0.5,3.32,12.79,0,0.95
15/02/2010,1.49,3.61,-0.74,92.3,100,0.87,5.31,1.69,16.2,0.53
16/02/2010,5.69,12.21,2.07,97.6,100,0.81,4.88,2.27,27,0.68
17/02/2010,8.82,11.54,4.93,82.9,94.3,3.17,9.98,7.83,2.8,1.28
18/02/2010,5.56,10.45,0.27,87.9,100,0.67,3.45,7.56,1.8,0.95
19/02/2010,6.39,11.12,1.06,76.6,98.4,1.58,7.23,9.23,0,1.35
20/02/2010,4.22,10.58,-0.27,78.5,97.4,2.22,9.52,15.58,0.2,1.67
21/02/2010,5.91,8.54,2.8,91.3,100,0.93,4.66,2.34,9,0.69
22/02/2010,10.29,15.19,6.92,81.5,97.1,2.73,NA,8.92,5.2,1.69
23/02/2010,10.3,14.65,0,78.2,92,3.58,NA,5.62,3.2,3.28
24/02/2010,10.84,14.39,7.4,72.8,86.1,3.74,NA,11.63,0.2,2.15
25/02/2010,11.24,16.2,8.27,79.4,90.8,3.63,NA,4.63,6.6,1.82
26/02/2010,9.5,12.51,5.52,78.5,95,1.48,6.43,9.11,0,1.47
27/02/2010,13.89,22.05,8.46,73.1,99.2,3.17,NA,3.11,4,2.87
28/02/2010,9.9,13.76,6.66,66.7,83.2,2.78,7.48,16.51,0.6,2.47
01/03/2010,9.01,13.25,5.07,76.4,93.6,2.66,9.46,12.19,2,1.92
02/03/2010,8.41,14.78,2.4,72.2,95.4,1.88,9.49,10.32,3.8,1.98
03/03/2010,9.23,14.18,6.53,85.5,98.6,1.55,7.5,8.97,5,1.51
04/03/2010,10.03,15.69,3.33,82.8,100,1.86,7.12,14.32,0,2.01
05/03/2010,8,10,4.66,91.6,98.4,1.06,7.88,2.35,24.2,0.73
06/03/2010,5.28,8.2,2.4,88.1,96.7,1.38,7.76,2.52,12.8,0.83
07/03/2010,7.37,10.05,4.8,88.2,96.4,1.24,6.15,5.81,1.2,1
08/03/2010,3.93,7.17,-0.54,62.07,91.3,1.07,5.14,16.8,1.2,1.68
09/03/2010,3.78,11.51,-2.54,58.63,90.5,1.09,6,19.12,0,2.03
10/03/2010,2.42,9.7,-4.41,62.73,91.2,0.96,4.1,18.95,0,1.83
11/03/2010,2.66,9.77,-3.74,66.04,93.4,0.57,6.34,18.8,0,1.68
12/03/2010,3.56,6.99,-1.2,71.7,91.4,0.88,3.56,5.52,0,1.01
13/03/2010,3.39,11.29,-4,69.63,96.2,0.75,4.19,19.59,0,1.89
14/03/2010,6.12,15.15,-0.94,57.77,92.6,0.85,4.63,20.49,0,2.32
15/03/2010,5.99,16.94,-3.21,58.19,93.3,0.64,3.33,21.02,0,2.28
16/03/2010,9.02,19.74,-2.07,46.87,87.5,1.07,5.91,20.22,0,2.9
17/03/2010,11.76,20.47,0.53,42.28,87.6,1.35,6.05,21.05,0,3.24
18/03/2010,12.53,21.27,6.93,57.73,85,0.66,3.79,12.8,0.2,2.16
19/03/2010,13.4,19.89,7.4,72.5,87.7,0.97,6.02,8.45,0.2,1.83
20/03/2010,16.23,21.95,11.32,54.05,79.5,2.42,NA,9.71,0,3.33
21/03/2010,12.88,18.1,8.06,79.7,95.9,0.8,5.54,7.86,1.6,1.61
22/03/2010,12.82,20.34,5.79,73.1,99.1,0.72,4.57,17.25,0,2.5
23/03/2010,13.31,20.68,5.2,66.75,96,1.09,6.17,14.57,0,2.58
24/03/2010,14.48,21.48,10.19,70.1,95,1.97,7.59,15.28,6,3.12
25/03/2010,10.29,15.52,7.33,82.3,96.8,2.66,NA,7.78,11.4,1.94
26/03/2010,9.31,14.24,4.27,72.4,90.1,2.69,8.18,16.59,0.2,2.68
27/03/2010,10.67,16.76,5.46,71,95.2,1.85,6.46,18.46,0,2.89
28/03/2010,11.39,20.8,3.8,70.1,95.8,0.69,3.66,19.43,0,2.74
29/03/2010,11.5,16.31,5.54,72.8,96.3,3.03,NA,11.82,2.6,2.49
30/03/2010,9.89,14.58,6.8,69.67,83.1,4.7,NA,13.4,0,2.93
31/03/2010,9.5,14.96,3.66,64.7,88,3.23,9.7,23,0,3.37
01/04/2010,9.91,14.7,4.67,56.54,84.6,1.48,6,20.4,0,2.95
02/04/2010,9.44,16.89,0.79,60.18,93.5,2.22,8.84,24.09,0,3.62
03/04/2010,9.08,15.11,3.54,77.2,95.9,2.21,8.25,16.18,4.2,2.47
04/04/2010,9.68,16.35,2.94,62.45,92.1,0.89,4.3,23.64,0,3.02
05/04/2010,10.16,19.08,0.67,60.03,92.5,1.88,6.98,22.56,0,3.66
06/04/2010,12.14,20.53,2.8,55.73,87.3,1.03,4.21,23.17,0,3.41
07/04/2010,13.6,19.27,6,54.83,80.3,1.29,5.49,23.6,0,3.56
08/04/2010,11.39,20.48,1.87,53.33,87.4,0.94,4.09,26.06,0,3.59
09/04/2010,12.3,20.21,2.6,52.29,86,1.3,5.49,26.19,0,3.87
10/04/2010,13.6,21.35,3.93,50.17,84.8,1.43,6.27,26.08,0,4.07
11/04/2010,13.12,23.05,3.06,49.75,89.6,0.75,4.01,27.35,0,3.84
12/04/2010,12.56,21.73,3.14,56.27,89.6,0.93,4.64,21.11,0,3.33
13/04/2010,8.94,10.99,7.46,86.1,95.9,0.91,4.27,4.13,8.8,1.02
14/04/2010,10.91,16.1,8.4,92.6,97.7,1,5.18,6.5,13.6,1.32
15/04/2010,12.49,18.92,9.33,85.4,98,1.24,NA,10.95,22,2.08
16/04/2010,12.66,16.38,8.46,82.6,96.9,1,5.6,10.36,2,1.84
